,location,total_sqft,bath,price,bedroom,pricepersqft
3159,Hennur Road,1482.0,2.0,83.73,3,5649.797570850203
3160,Hennur Road,1305.0,2.0,77.0,3,5900.383141762452
3161,Hennur Road,1672.0,3.0,86.0,3,5143.540669856459
3162,Hennur Road,1165.0,2.0,67.0,2,5751.07296137339
3163,Hennur Road,980.0,2.0,51.0,2,5204.081632653061
3164,Hennur Road,1232.0,2.0,80.0,2,6493.506493506494
3165,Hennur Road,1085.0,2.0,43.4,2,4000.0
3166,Hennur Road,950.0,2.0,55.0,2,5789.473684210527
3167,Hennur Road,1140.0,2.0,56.0,2,4912.2807017543855
3168,Hennur Road,1891.0,3.0,110.0,3,5817.028027498678
3169,Hennur Road,1735.0,3.0,78.0,3,4495.677233429395
3170,Hennur Road,1470.0,2.0,75.0,3,5102.040816326531
3171,Hennur Road,1165.0,2.0,52.0,2,4463.519313304721
3172,Hennur Road,1450.0,2.0,80.0,2,5517.241379310345
3173,Hennur Road,1155.0,2.0,69.18,2,5989.6103896103905
3174,Hennur Road,1936.0,3.0,131.0,3,6766.528925619835
3175,Hoodi,985.0,2.0,67.0,2,6802.030456852792
3176,Hoodi,1715.0,2.0,95.0,3,5539.35860058309
3177,Hoodi,2118.0,4.0,111.0,4,5240.793201133144
3178,Hoodi,1425.0,2.0,80.0,2,5614.035087719299
3179,Hoodi,1420.0,2.0,75.0,2,5281.69014084507
3180,Hoodi,1639.0,3.0,110.0,3,6711.4093959731545
3181,Hoodi,1606.0,3.0,89.55,3,5575.965130759651
3182,Hoodi,1639.0,3.0,98.32,3,5998.779743746187
3183,Hoodi,2090.0,4.0,95.1,4,4550.239234449761
3184,Hoodi,2863.0,4.0,140.0,4,4889.97555012225
3185,Hoodi,1512.0,3.0,75.77,3,5011.243386243386
3186,Hoodi,1026.0,2.0,60.87,2,5932.748538011696
3187,Hoodi,1050.0,2.0,50.0,2,4761.9047619047615
3188,Hoodi,1400.0,2.0,78.0,2,5571.428571428572
3189,Hoodi,2400.0,5.0,160.0,5,6666.666666666667
3190,Hoodi,1196.0,2.0,71.74,2,5998.327759197324
3191,Hoodi,1553.0,3.0,83.09,3,5350.289761751449
3192,Hoodi,1500.0,2.0,84.0,2,5600.0
3193,Hoodi,1055.0,2.0,57.63,2,5462.559241706161
3194,Hoodi,1925.0,2.0,114.0,3,5922.077922077922
3195,Hoodi,1400.0,2.0,82.0,2,5857.142857142857
3196,Hoodi,1746.0,3.0,84.95,3,4865.406643757159
3197,Hoodi,706.0,1.0,48.24,1,6832.8611898017
3198,Hoodi,1257.0,2.0,69.0,2,5489.260143198091
3199,Hoodi,1132.0,2.0,67.9,2,5998.233215547704
3200,Hoodi,1925.0,3.0,110.0,3,5714.285714285715
3201,Hoodi,1769.0,3.0,96.87,3,5475.975127190503
3202,Hoodi,1257.0,2.0,71.03,2,5650.755767700875
3203,Hoodi,1305.0,2.0,75.0,2,5747.126436781609
3204,Hoodi,1490.0,3.0,79.0,3,5302.013422818792
3205,Hoodi,1240.0,2.0,65.0,2,5241.935483870968
3206,Hoodi,1370.0,3.0,67.0,3,4890.510948905109
3207,Hoodi,1108.0,2.0,74.23,2,6699.458483754513
3208,Hoodi,1257.0,2.0,68.5,2,5449.482895783612
3209,Hoodi,1000.0,2.0,48.0,2,4800.0
3210,Hoodi,1063.0,2.0,61.17,2,5754.468485418626
3211,Hoodi,1259.0,2.0,69.45,2,5516.282764098491
3212,Hoodi,711.0,1.0,42.65,1,5998.5935302391
3213,Hoodi,1559.0,3.0,81.55,3,5230.917254650417
3214,Hoodi,863.0,1.0,40.55,1,4698.725376593278
3215,Hoodi,1715.0,2.0,100.0,3,5830.903790087464
3216,Hoodi,1350.0,3.0,70.0,3,5185.185185185185
3217,Hoodi,1447.0,3.0,76.0,2,5252.24602626123
3218,Hoodi,2144.0,3.0,140.0,3,6529.850746268657
3219,Hoodi,1108.0,2.0,66.46,2,5998.194945848375
3220,Hoodi,1400.0,3.0,74.0,3,5285.714285714285
3221,Hoodi,1837.0,3.0,110.0,3,5988.023952095808
3222,Hoodi,3385.0,4.0,220.0,4,6499.261447562777
3223,Hoodi,1644.0,3.0,80.51,3,4897.20194647202
3224,Hoodi,1181.0,2.0,55.0,2,4657.070279424217
3225,Hoodi,1490.0,3.0,85.0,3,5704.697986577181
3226,Hoodi,1258.5,2.0,59.135,2,4698.847834723878
3227,Horamavu Agara,1200.0,2.0,45.0,2,3750.0
3228,Horamavu Agara,1560.0,3.0,75.0,3,4807.692307692308
3229,Horamavu Agara,755.0,2.0,37.49,2,4965.562913907284
3230,Horamavu Agara,982.0,2.0,47.65,2,4852.34215885947
3231,Horamavu Agara,1650.0,2.0,75.0,3,4545.454545454545
3232,Horamavu Agara,950.0,2.0,39.0,2,4105.263157894737
3233,Horamavu Agara,1756.0,3.0,92.0,3,5239.179954441914
3234,Horamavu Agara,1106.0,2.0,43.09,2,3896.021699819168
3235,Horamavu Agara,1079.0,2.0,41.0,2,3799.8146431881373
3236,Horamavu Agara,1265.0,2.0,65.0,3,5138.339920948617
3237,Horamavu Agara,1060.0,2.0,37.0,2,3490.566037735849
3238,Horamavu Agara,1107.83,2.0,41.51,2,3746.964787016059
3239,Horamavu Agara,980.0,2.0,38.19,2,3896.938775510204
3240,Horamavu Agara,1250.0,3.0,65.0,3,5200.0
3241,Horamavu Agara,1145.0,2.0,41.21,2,3599.126637554585
3242,Horamavu Agara,2400.0,3.0,80.0,5,3333.3333333333335
3243,Horamavu Agara,1000.0,2.0,46.0,2,4600.0
3244,Horamavu Agara,760.0,2.0,37.49,2,4932.894736842105
3245,Horamavu Agara,1150.0,2.0,42.0,2,3652.1739130434785
3246,Horamavu Agara,1364.0,2.0,50.0,3,3665.689149560117
3247,Horamavu Agara,750.0,2.0,37.49,2,4998.666666666667
3248,Horamavu Agara,625.0,1.0,27.0,1,4320.0
3249,Horamavu Agara,1080.0,2.0,38.0,2,3518.5185185185187
3250,Horamavu Agara,994.0,2.0,42.28,2,4253.521126760564
3251,Horamavu Agara,1107.83,2.0,41.51,2,3746.964787016059
3252,Horamavu Agara,1300.0,2.0,52.0,3,4000.0
3253,Horamavu Agara,1090.0,2.0,46.0,2,4220.183486238532
3254,Horamavu Agara,1400.0,3.0,63.0,3,4500.0
3255,Horamavu Agara,1557.0,3.0,70.0,3,4495.82530507386
3256,Horamavu Agara,1058.0,2.0,47.0,2,4442.34404536862
3257,Horamavu Banaswadi,1554.0,3.0,55.0,3,3539.253539253539
3258,Horamavu Banaswadi,1611.0,3.0,66.0,3,4096.83426443203
3259,Horamavu Banaswadi,1460.0,2.0,80.5,2,5513.698630136986
3260,Horamavu Banaswadi,1156.0,2.0,46.0,2,3979.2387543252594
3261,Horamavu Banaswadi,1180.0,2.0,58.0,2,4915.254237288135
3262,Horamavu Banaswadi,1307.0,2.0,51.6,2,3947.972456006121
3263,Horamavu Banaswadi,3800.0,8.0,200.0,6,5263.1578947368425
3264,Horamavu Banaswadi,1357.0,2.0,54.0,2,3979.3662490788506
3265,Horamavu Banaswadi,925.0,2.0,38.0,2,4108.108108108108
3266,Horamavu Banaswadi,1272.0,2.0,48.0,2,3773.5849056603774
3267,Horamavu Banaswadi,1225.0,2.0,49.5,2,4040.816326530612
3268,Horamavu Banaswadi,1272.0,2.0,51.5,2,4048.7421383647797
3269,Horamavu Banaswadi,1272.0,2.0,51.5,2,4048.7421383647797
3270,Horamavu Banaswadi,1156.0,2.0,46.9,2,4057.093425605536
3271,Horamavu Banaswadi,1200.0,2.0,45.0,2,3750.0
3272,Horamavu Banaswadi,1254.0,2.0,47.0,2,3748.006379585327
3273,Horamavu Banaswadi,1610.0,3.0,68.0,3,4223.60248447205
3274,Horamavu Banaswadi,1210.0,2.0,50.0,2,4132.231404958678
3275,Horamavu Banaswadi,1357.0,2.0,54.0,2,3979.3662490788506
3276,Horamavu Banaswadi,1272.0,2.0,50.0,2,3930.817610062893
3277,Horamavu Banaswadi,1200.0,2.0,45.0,2,3750.0
3278,Horamavu Banaswadi,1025.0,2.0,45.0,2,4390.243902439024
3279,Horamavu Banaswadi,1081.0,2.0,52.0,2,4810.360777058279
3280,Horamavu Banaswadi,1000.0,2.0,50.0,2,5000.0
3281,Hormavu,1500.0,2.0,78.0,2,5200.0
3282,Hormavu,1150.0,2.0,55.0,2,4782.608695652174
3283,Hormavu,2100.0,3.0,73.0,3,3476.190476190476
3284,Hormavu,1180.0,2.0,50.0,2,4237.28813559322
3285,Hormavu,1200.0,2.0,67.0,2,5583.333333333333
3286,Hormavu,1200.0,3.0,70.0,2,5833.333333333333
3287,Hormavu,1175.0,2.0,52.0,2,4425.531914893617
3288,Hormavu,1351.0,2.0,53.0,1,3923.019985196151
3289,Hormavu,1141.0,2.0,44.4,2,3891.3234005258546
3290,Hormavu,1130.0,2.0,42.3,2,3743.362831858407
3291,Hormavu,1500.0,3.0,70.0,3,4666.666666666667
3292,Hormavu,1725.0,3.0,85.0,3,4927.536231884058
3293,Hormavu,1153.0,2.0,65.0,2,5637.467476149176
3294,Hormavu,1150.0,2.0,53.11,2,4618.260869565217
3295,Hormavu,1123.0,2.0,56.0,2,4986.642920747997
3296,Hormavu,1385.0,2.0,69.0,3,4981.949458483755
3297,Hormavu,1617.5,3.0,73.595,3,4549.922720247295
3298,Hormavu,1030.0,2.0,49.35,2,4791.26213592233
3299,Hormavu,1018.0,2.0,50.8,2,4990.176817288801
3300,Hormavu,1555.0,3.0,75.0,3,4823.15112540193
3301,Hormavu,1143.0,2.0,53.0,2,4636.920384951881
3302,Hormavu,1100.0,2.0,38.0,2,3454.5454545454545
3303,Hormavu,1000.0,2.0,50.0,2,5000.0
3304,Hormavu,1200.0,2.0,68.0,2,5666.666666666667
3305,Hormavu,1553.0,2.0,58.23,3,3749.5170637475853
3306,Hormavu,1200.0,2.0,68.0,2,5666.666666666667
3307,Hormavu,765.0,2.0,37.49,2,4900.653594771242
3308,Hormavu,1420.0,3.0,58.0,3,4084.507042253521
3309,Hormavu,1081.5,2.0,38.665,2,3575.127138233934
3310,Hormavu,1250.0,2.0,60.0,2,4800.0
3311,Hormavu,965.0,2.0,37.15,2,3849.740932642487
3312,Hormavu,583.0,1.0,28.275,1,4849.91423670669
3313,Hormavu,1129.0,2.0,44.0,2,3897.2542072630645
3314,Hormavu,1385.0,2.0,69.25,3,5000.0
3315,Hormavu,1165.0,2.0,40.0,2,3433.4763948497853
3316,Hormavu,1065.0,2.0,50.92,2,4781.220657276996
3317,Hormavu,1046.0,2.0,60.0,2,5736.137667304015
3318,Hormavu,1400.0,2.0,75.0,2,5357.142857142857
3319,Hormavu,1365.0,2.0,65.0,3,4761.9047619047615
3320,Hormavu,1196.0,2.0,44.8,2,3745.819397993311
3321,Hormavu,1263.0,2.0,47.36,2,3749.802058590657
3322,Hormavu,1015.0,2.0,39.08,2,3850.246305418719
3323,Hormavu,1550.0,2.0,60.0,3,3870.967741935484
3324,Hormavu,1200.0,2.0,73.0,2,6083.333333333333
3325,Hormavu,1250.0,2.0,65.0,2,5200.0
3326,Hormavu,1604.0,3.0,68.0,3,4239.401496259352
3327,Hormavu,1075.0,2.0,53.7,2,4995.3488372093025
3328,Hormavu,980.0,2.0,42.0,2,4285.714285714285
3329,Hormavu,1075.0,2.0,53.7,2,4995.3488372093025
3330,Hormavu,2282.0,4.0,115.0,4,5039.439088518843
3331,Hormavu,1206.0,2.0,55.0,2,4560.530679933665
3332,Hormavu,1310.0,2.0,67.0,2,5114.503816793893
3333,Hormavu,1310.0,2.0,60.0,2,4580.152671755725
3334,Hormavu,1020.0,2.0,45.75,2,4485.294117647059
3335,Hormavu,1210.0,2.0,69.0,2,5702.479338842975
3336,Hosa Road,1652.0,3.0,85.0,3,5145.2784503631965
3337,Hosa Road,1639.0,3.0,80.0,3,4881.0250152532035
3338,Hosa Road,1161.0,2.0,55.15,2,4750.215331610681
3339,Hosa Road,1726.0,3.0,81.99,3,4750.289687137891
3340,Hosa Road,1161.0,2.0,55.15,2,4750.215331610681
3341,Hosa Road,1365.0,2.0,92.0,2,6739.92673992674
3342,Hosa Road,1243.0,2.0,48.5,2,3901.850362027353
3343,Hosa Road,1541.0,3.0,69.84,3,4532.121998702141
3344,Hosa Road,1332.0,2.0,86.12,3,6465.465465465465
3345,Hosa Road,615.0,1.0,28.29,1,4600.0
3346,Hosa Road,1318.0,2.0,85.28,3,6470.40971168437
3347,Hosa Road,1133.0,2.0,52.0,2,4589.585172109444
3348,Hosa Road,1016.0,2.0,40.0,2,3937.0078740157483
3349,Hosa Road,972.0,2.0,40.0,2,4115.22633744856
3350,Hosa Road,1161.0,2.0,55.15,2,4750.215331610681
3351,Hosa Road,1532.0,3.0,98.13,3,6405.352480417754
3352,Hosa Road,1680.0,3.0,101.0,3,6011.9047619047615
3353,Hosa Road,880.0,2.0,50.0,2,5681.818181818182
3354,Hosa Road,1533.0,3.0,98.18,3,6404.4357469015
3355,Hosa Road,1040.0,2.0,68.59,2,6595.192307692308
3356,Hosa Road,1040.0,2.0,61.0,2,5865.384615384615
3357,Hosa Road,2500.0,3.0,100.0,3,4000.0
3358,Hosa Road,1245.0,2.0,62.0,2,4979.919678714859
3359,Hosa Road,1311.0,2.0,84.86,3,6472.921434019832
3360,Hosa Road,800.0,1.0,39.99,1,4998.75
3361,Hosa Road,1726.0,3.0,81.99,3,4750.289687137891
3362,Hosa Road,1364.0,2.0,64.79,2,4750.000000000001
3363,Hosa Road,1016.0,2.0,45.0,2,4429.133858267716
3364,Hosa Road,1730.0,3.0,72.6,3,4196.531791907514
3365,Hosa Road,1360.0,2.0,77.61,2,5706.617647058823
3366,Hosa Road,1170.0,2.0,65.0,2,5555.555555555556
3367,Hosa Road,1161.0,2.0,55.15,2,4750.215331610681
3368,Hosa Road,1470.0,2.0,84.22,3,5729.251700680272
3369,Hosa Road,1708.0,3.0,64.05,4,3750.0
3370,Hosa Road,1161.0,2.0,48.75,2,4198.966408268734
3371,Hosa Road,1541.0,3.0,69.61,3,4517.1966255678135
3372,Hosa Road,1016.0,2.0,39.95,2,3932.086614173229
3373,Hosakerehalli,2378.0,3.0,262.0,3,11017.661900756939
3374,Hosakerehalli,2376.0,3.0,203.0,3,8543.771043771043
3375,Hosakerehalli,3205.0,5.0,380.0,4,11856.474258970358
3376,Hosakerehalli,3024.0,5.0,248.0,4,8201.0582010582
3377,Hosakerehalli,3024.0,5.0,350.0,4,11574.074074074075
3378,Hosakerehalli,2400.0,5.0,250.0,5,10416.666666666666
3379,Hosakerehalli,1817.0,4.0,153.0,3,8420.473307649972
3380,Hosakerehalli,1304.0,2.0,100.0,2,7668.711656441717
3381,Hosakerehalli,2480.0,3.0,245.0,3,9879.032258064517
3382,Hosakerehalli,925.0,2.0,46.5,2,5027.027027027027
3383,Hosakerehalli,2480.0,4.0,260.0,3,10483.870967741936
3384,Hosakerehalli,1596.0,3.0,79.8,3,5000.0
3385,Hosakerehalli,1200.0,2.0,100.0,3,8333.333333333334
3386,Hosakerehalli,3205.0,4.0,300.0,4,9360.374414976599
3387,Hosakerehalli,3033.0,4.0,326.0,4,10748.433893834488
3388,Hosakerehalli,600.0,2.0,65.0,2,10833.333333333334
3389,Hosakerehalli,2480.0,4.0,265.0,3,10685.483870967742
3390,Hosakerehalli,925.0,2.0,46.25,2,5000.0
3391,Hosakerehalli,2376.0,3.0,240.0,3,10101.0101010101
3392,Hosakerehalli,1500.0,6.0,145.0,5,9666.666666666666
3393,Hoskote,1250.0,3.0,50.0,3,4000.0
3394,Hoskote,1225.0,3.0,40.0,3,3265.3061224489797
3395,Hoskote,1740.0,3.0,60.0,3,3448.2758620689656
3396,Hoskote,1170.0,2.0,45.0,2,3846.153846153846
3397,Hoskote,1250.0,3.0,29.0,3,2320.0
3398,Hoskote,1200.0,3.0,57.0,3,4750.0
3399,Hoskote,1069.0,2.0,38.0,3,3554.724041159963
3400,Hoskote,1095.0,2.0,33.6,2,3068.4931506849316
3401,Hoskote,1695.0,3.0,50.0,3,2949.8525073746314
3402,Hoskote,1065.0,2.0,31.5,2,2957.7464788732395
3403,Hoskote,1395.0,2.0,63.0,3,4516.129032258064
3404,Hoskote,1065.0,2.0,28.5,2,2676.056338028169
3405,Hoskote,945.0,2.0,35.0,2,3703.703703703704
3406,Hoskote,1003.5,2.0,28.095,2,2799.701046337818
3407,Hoskote,1065.0,2.0,33.75,2,3169.0140845070423
3408,Hoskote,509.0,1.0,23.0,1,4518.664047151277
3409,Hosur Road,1656.0,2.0,120.0,2,7246.376811594203
3410,Hosur Road,1194.0,2.0,69.0,2,5778.894472361809
3411,Hosur Road,1175.0,2.0,48.0,3,4085.1063829787236
3412,Hosur Road,1145.0,2.0,60.0,3,5240.174672489083
3413,Hosur Road,3300.0,5.0,240.0,5,7272.727272727273
3414,Hosur Road,1510.0,2.0,105.0,3,6953.64238410596
3415,Hosur Road,1427.0,2.0,80.63,3,5650.31534688157
3416,Hosur Road,1508.0,2.0,110.0,3,7294.429708222811
3417,Hosur Road,460.0,1.0,21.0,1,4565.217391304348
3418,Hosur Road,1733.0,2.0,85.0,3,4904.789382573572
3419,Hosur Road,1179.0,2.0,49.0,2,4156.064461407973
3420,Hosur Road,950.0,2.0,60.0,2,6315.789473684211
3421,Hosur Road,1194.0,2.0,71.64,2,6000.0
3422,Hosur Road,1766.0,3.0,130.0,3,7361.268403171008
3423,Hosur Road,1689.0,3.0,103.0,3,6098.283007696862
3424,Hosur Road,3600.0,5.0,180.0,5,5000.0
3425,Hosur Road,1170.0,2.0,48.0,2,4102.5641025641025
3426,Hosur Road,1250.0,2.0,55.0,2,4400.0
3427,Hosur Road,1689.0,3.0,103.0,3,6098.283007696862
3428,Hosur Road,3000.0,4.0,160.0,4,5333.333333333333
3429,Hosur Road,2000.0,4.0,130.0,4,6500.0
3430,Hosur Road,1250.0,2.0,65.0,2,5200.0
3431,Hosur Road,1689.0,3.0,103.0,3,6098.283007696862
3432,Hosur Road,1250.0,2.0,50.0,3,4000.0
3433,Hosur Road,1685.0,3.0,90.0,3,5341.246290801187
3434,Hosur Road,1223.0,2.0,93.0,2,7604.251839738348
3435,Hosur Road,1464.0,3.0,56.0,3,3825.136612021858
3436,Hosur Road,1919.0,3.0,117.0,3,6096.925482021887
3437,Hulimavu,1125.0,2.0,50.0,2,4444.444444444444
3438,Hulimavu,1242.0,2.0,51.0,2,4106.280193236715
3439,Hulimavu,1650.0,3.0,78.0,3,4727.272727272727
3440,Hulimavu,1823.0,3.0,100.0,3,5485.463521667581
3441,Hulimavu,1300.0,2.0,36.0,2,2769.230769230769
3442,Hulimavu,1080.0,2.0,43.2,2,4000.0
3443,Hulimavu,1100.0,2.0,71.5,2,6500.0
3444,Hulimavu,1758.0,3.0,65.0,3,3697.3833902161546
3445,Hulimavu,688.0,1.0,50.0,1,7267.441860465116
3446,Hulimavu,1255.0,2.0,73.0,2,5816.733067729084
3447,Hulimavu,1200.0,4.0,75.0,4,6250.0
3448,Hulimavu,1058.0,2.0,48.0,2,4536.862003780719
3449,Hulimavu,1375.0,2.0,80.0,2,5818.181818181818
3450,Hulimavu,1248.0,2.0,69.0,2,5528.846153846154
3451,Hulimavu,1818.0,3.0,135.0,3,7425.742574257426
3452,Hulimavu,1225.0,2.0,55.0,2,4489.7959183673465
3453,Hulimavu,1255.0,2.0,74.0,2,5896.414342629482
3454,Hulimavu,1175.0,2.0,45.0,2,3829.7872340425533
3455,Hulimavu,1255.0,2.0,69.0,2,5498.00796812749
3456,Hulimavu,1255.0,2.0,66.0,2,5258.964143426295
3457,Hulimavu,3035.0,5.0,271.0,3,8929.159802306425
3458,Hulimavu,3035.0,5.0,220.0,3,7248.764415156507
3459,Hulimavu,1127.0,2.0,65.0,2,5767.524401064774
3460,Hulimavu,1200.0,2.0,50.0,2,4166.666666666667
3461,Hulimavu,1450.0,3.0,72.0,3,4965.517241379311
3462,Hulimavu,1200.0,2.0,75.0,2,6250.0
3463,Hulimavu,1430.0,2.0,90.0,3,6293.706293706294
3464,Hulimavu,850.0,1.0,39.5,2,4647.058823529412
3465,Hulimavu,1000.0,2.0,45.0,2,4500.0
3466,Hulimavu,1320.0,2.0,59.0,3,4469.69696969697
3467,Hulimavu,2000.0,4.0,100.0,4,5000.0
3468,Hulimavu,3560.0,5.0,318.0,4,8932.58426966292
3469,Hulimavu,1011.0,2.0,38.0,2,3758.6547972304647
3470,Hulimavu,1276.0,2.0,76.0,2,5956.112852664577
3471,Hulimavu,1500.0,2.0,90.0,2,6000.0
3472,Hulimavu,1315.0,2.0,60.48,2,4599.239543726236
3473,Hulimavu,1021.0,2.0,76.0,2,7443.682664054848
3474,Hulimavu,581.0,1.0,29.0,1,4991.394148020654
3475,Hulimavu,935.0,2.0,45.0,2,4812.834224598931
3476,Hulimavu,1050.0,2.0,125.0,2,11904.761904761905
3477,Hulimavu,1320.0,2.0,65.0,3,4924.242424242424
3478,Hulimavu,1200.0,4.0,75.0,4,6250.0
3479,Hulimavu,1260.0,2.0,82.0,3,6507.936507936508
3480,Hulimavu,450.0,1.0,20.0,1,4444.444444444444
3481,Hulimavu,1231.0,2.0,84.5,2,6864.337936636881
3482,Hulimavu,1916.0,2.0,150.0,3,7828.8100208768265
3483,Hulimavu,1115.0,2.0,44.6,2,4000.0
3484,ISRO Layout,4400.0,6.0,250.0,6,5681.818181818182
3485,ISRO Layout,1000.0,2.0,60.0,2,6000.0
3486,ISRO Layout,1180.0,2.0,52.0,2,4406.779661016949
3487,ISRO Layout,1000.0,2.0,60.0,2,6000.0
3488,ISRO Layout,1310.0,2.0,68.0,3,5190.839694656489
3489,ISRO Layout,4200.0,4.0,255.0,4,6071.428571428572
3490,ISRO Layout,1050.0,2.0,51.0,2,4857.142857142857
3491,ISRO Layout,1370.0,2.0,87.0,3,6350.36496350365
3492,ITPL,1200.0,3.0,56.12,3,4676.666666666667
3493,ITPL,1548.0,3.0,89.5,3,5781.6537467700255
3494,ITPL,1200.0,3.0,68.4,3,5700.000000000001
3495,ITPL,1200.0,3.0,56.12,3,4676.666666666667
3496,ITPL,1200.0,3.0,56.12,3,4676.666666666667
3497,ITPL,1500.0,3.0,61.52,3,4101.333333333333
3498,ITPL,5667.5,5.0,300.0,4,5293.33921482135
3499,Iblur Village,3235.0,3.0,235.0,3,7264.296754250387
3500,Iblur Village,3596.0,5.0,290.0,4,8064.5161290322585
3501,Iblur Village,1920.0,3.0,130.0,3,6770.833333333333
3502,Iblur Village,1995.0,3.0,135.0,3,6766.917293233083
3503,Iblur Village,3596.0,5.0,282.0,4,7842.046718576195
3504,Iblur Village,1918.0,3.0,129.0,3,6725.7559958289885
3505,Iblur Village,3596.0,5.0,252.0,4,7007.786429365962
3506,Iblur Village,2100.0,4.0,145.0,3,6904.761904761905
3507,Iblur Village,1920.0,3.0,150.0,3,7812.5
3508,Iblur Village,1920.0,3.0,130.0,3,6770.833333333333
3509,Iblur Village,1920.0,3.0,150.0,3,7812.5
3510,Iblur Village,2000.0,4.0,138.0,3,6900.0
3511,Iblur Village,3596.0,5.0,260.0,4,7230.255839822024
3512,Iblur Village,3596.0,5.0,279.0,4,7758.620689655172
3513,Iblur Village,2666.0,4.0,200.0,3,7501.875468867217
3514,Iblur Village,5384.0,5.0,420.0,5,7800.891530460624
3515,Iblur Village,3596.0,5.0,297.0,4,8259.176863181312
3516,Iblur Village,5515.0,6.0,425.0,5,7706.255666364461
3517,Iblur Village,1920.0,3.0,130.0,3,6770.833333333333
3518,Iblur Village,3596.0,4.0,268.0,4,7452.725250278087
3519,Iblur Village,3596.0,5.0,251.0,4,6979.9777530589545
3520,Indira Nagar,2200.0,4.0,200.0,4,9090.90909090909
3521,Indira Nagar,1200.0,2.0,93.0,2,7750.0
3522,Indira Nagar,1128.0,2.0,105.0,2,9308.510638297872
3523,Indira Nagar,2800.0,3.0,330.0,3,11785.714285714286
3524,Indira Nagar,1650.0,3.0,200.0,3,12121.212121212122
3525,Indira Nagar,1875.0,3.0,180.0,3,9600.0
3526,Indira Nagar,1210.0,2.0,102.0,2,8429.752066115703
3527,Indira Nagar,1224.0,2.0,105.0,2,8578.43137254902
3528,Indira Nagar,2070.0,3.0,225.0,3,10869.565217391304
3529,Indira Nagar,500.0,1.0,70.0,1,14000.0
3530,Indira Nagar,1400.0,2.0,168.0,2,12000.0
3531,Indira Nagar,2400.0,4.0,525.0,4,21875.0
3532,Indira Nagar,1407.0,3.0,120.0,3,8528.784648187633
3533,Indira Nagar,1145.0,2.0,100.0,2,8733.624454148472
3534,Indira Nagar,1470.0,2.0,170.0,2,11564.625850340137
3535,Indira Nagar,2700.0,3.0,324.0,3,12000.0
3536,Indira Nagar,850.0,1.0,57.0,1,6705.882352941177
3537,Indira Nagar,3250.0,8.0,600.0,8,18461.53846153846
3538,Indira Nagar,2601.0,4.0,312.0,3,11995.386389850059
3539,Indira Nagar,1260.0,2.0,100.0,2,7936.507936507936
3540,Indira Nagar,1740.0,3.0,191.0,3,10977.011494252874
3541,Indira Nagar,1650.0,3.0,220.0,3,13333.333333333334
3542,Indira Nagar,1700.0,3.0,150.0,3,8823.529411764706
3543,Indira Nagar,3200.0,3.0,250.0,4,7812.5
3544,Indira Nagar,1440.0,3.0,275.0,3,19097.222222222223
3545,Indira Nagar,1475.0,2.0,171.0,2,11593.22033898305
3546,Indira Nagar,3200.0,4.0,440.0,4,13750.0
3547,Indira Nagar,4000.0,4.0,700.0,4,17500.0
3548,Indira Nagar,850.0,1.0,60.0,1,7058.823529411765
3549,Indira Nagar,2400.0,4.0,405.0,4,16875.0
3550,Indira Nagar,1800.0,5.0,350.0,5,19444.444444444445
3551,Indira Nagar,1500.0,3.0,120.0,3,8000.0
3552,Indira Nagar,2200.0,3.0,160.0,3,7272.727272727273
3553,Indira Nagar,1650.0,3.0,200.0,3,12121.212121212122
3554,Indira Nagar,2800.0,4.0,365.0,4,13035.714285714286
3555,Indira Nagar,1260.0,2.0,120.0,2,9523.809523809523
3556,Indira Nagar,1149.0,2.0,130.0,2,11314.186248912098
3557,Indira Nagar,1650.0,3.0,150.0,3,9090.90909090909
3558,Indira Nagar,2400.0,6.0,475.0,6,19791.666666666668
3559,JP Nagar,1850.0,3.0,150.0,3,8108.108108108108
3560,JP Nagar,5520.0,2.0,375.0,5,6793.478260869565
3561,JP Nagar,1100.0,2.0,70.0,2,6363.636363636364
3562,JP Nagar,940.0,2.0,49.0,2,5212.765957446809
3563,JP Nagar,2500.0,3.0,135.0,3,5400.0
3564,JP Nagar,4624.5,4.0,314.5,4,6800.735214617796
3565,JP Nagar,1078.0,2.0,45.0,2,4174.397031539888
3566,JP Nagar,1050.0,1.0,44.0,1,4190.476190476191
3567,JP Nagar,1352.5,2.0,93.865,2,6940.110905730129
3568,JP Nagar,1200.0,2.0,62.0,2,5166.666666666667
3569,JP Nagar,1300.0,2.0,90.87,2,6990.0
3570,JP Nagar,1315.0,2.0,85.4,3,6494.296577946768
3571,JP Nagar,1690.0,3.0,112.0,3,6627.218934911242
3572,JP Nagar,3000.0,4.0,140.0,4,4666.666666666667
3573,JP Nagar,3000.0,4.0,140.0,4,4666.666666666667
3574,JP Nagar,3300.0,4.0,160.0,3,4848.484848484848
3575,JP Nagar,1150.0,2.0,49.9,3,4339.130434782609
3576,JP Nagar,750.0,1.0,52.5,1,7000.0
3577,JP Nagar,1200.0,2.0,78.0,2,6500.0
3578,JP Nagar,1850.0,2.0,110.0,3,5945.945945945946
3579,JP Nagar,1100.0,2.0,45.0,2,4090.909090909091
3580,JP Nagar,1197.0,2.0,47.88,2,4000.0
3581,JP Nagar,2700.0,4.0,160.0,7,5925.925925925926
3582,JP Nagar,1500.0,2.0,82.0,3,5466.666666666667
3583,JP Nagar,820.0,2.0,45.0,2,5487.804878048781
